artist,datestring,house,title,auction_name_lot,hammer,pdate,date,low_est,high_est,nomprice,lot_no,curr,paint_date,saleyear,cpi,saleprice,birth1,age,american,area,omeana,larea,father,mother,wife1,wife2,child1,child2,friend1,friend2,friend3,brother,sister
"Robert Motherwell (b. 1915, d. 1991)",11/12/2009,Sotheby's New York,"Mariner (Previously Titled Man, In Grey)","Contemporary Art, Day (Lot 177)",Premium,1948 Paintings,18213,100000,150000,170500,177,USD,1948,2009,1.0164027,173296.66,1915,33,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",11/2/1994,Sotheby's New York,Portrait of Maria,Contemporary Art - Part II (Lot 96),Hammer,1948 Paintings,12724,,,21000,96,USD,1948,1994,1.4713631,30898.625,1915,33,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",5/16/2001,Sotheby's New York,Artist - brown figure,Contemporary Art - Morning (Lot 187),Hammer,1948 Paintings,15111,40000,60000,35000,187,USD,1948,2001,1.2312592,43094.074,1915,33,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",5/7/1992,Sotheby's New York,Artist - brown figure,Contemporary Art Part II including H Kraetz Collection (Lot 231),Hammer,1948 Paintings,11815,,,35000,231,USD,1948,1992,1.5542125,54397.438,1915,33,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",11/19/1997,Christie's New York,Untitled,Contemporary Art (Part II) Collection of Irwin & Bethea Green (Lot 245),Hammer,1949 Paintings,13837,35000,45000,60000,,USD,1949,1997,1.3586043,81516.258,1915,34,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",5/11/2006,Sotheby's New York,In the summer sun,Contemporary Art - Morning Sale (Lot 142),Hammer,1950 Paintings,16932,80000,100000,120000,142,USD,1950,2006,1.081627,129795.24,1915,35,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",2/25/1992,Sotheby's New York,Seville,"Impressionist, Modern & Contemporary Art (Lot 121)",Hammer,1950 Paintings,11743,,,40000,121,USD,1950,1992,1.5542125,62168.496,1915,35,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",5/18/2000,Sotheby's New York,Ladder and candelabra,Contemporary Art (part II) (Lot 411),Hammer,1951 Paintings,14748,20000,25000,16000,,USD,1951,2000,1.266295,20260.719,1915,36,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",11/12/1991,Christie's New York,Spanish Elegy No.17,Contemporary Art including selection from Tremaine Collection (Lot 3),Hammer,1952 Paintings,11638,,,55000,3,USD,1952,1991,1.6009985,88054.922,1915,37,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",5/13/2004,Sotheby's New York,Elegy for the Spanish Republic XXX,Contemporary Art - Morning Sale (Lot 111),Hammer,1953 Paintings,16204,50000,70000,85000,111,USD,1953,2004,1.1543462,98119.43,1915,38,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",11/7/1990,Christie's New York,Wall painting No.III,Contemporary Art (Lot 16),Hammer,1953 Paintings,11268,,,700000,16,USD,1953,1990,1.6683704,1167859.3,1915,38,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",11/1/1984,Christie's New York,Wall painting No.IV,(Lot 31),Hammer,1953 Paintings,9071,,,250000,31,USD,1953,1984,2.0987103,524677.56,1915,38,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",5/2/1988,Sotheby's New York,Souvenir de Californie,Contemporary Art -The Andy Warhol Collection (Lot 3376),Hammer,1953 Paintings,10349,,,14000,3376,USD,1953,1988,1.843246,25805.443,1915,38,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",11/10/2009,Christie's New York,Spanish Elegy No. 17,Post-War & Contemporary Evening Sale (Lot 38),Premium,1953 Paintings,18211,300000,400000,374500,38,USD,1953,2009,1.0164027,380642.81,1915,38,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",5/19/1999,Sotheby's New York,Spanish elegy XV,Contemporary Art including Works from Kraetz Collection Part II (Lot 208),Hammer,1953 Paintings,14383,50000,70000,40000,208,USD,1953,1999,1.3088596,52354.383,1915,38,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",2/22/1986,Sotheby's New York,Untitled,(Lot 9),Hammer,1954 Paintings,9549,,,2000,9,USD,1954,1986,1.989562,3979.124,1915,39,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",11/9/1983,Sotheby's New York,Wall painting,(Lot 53),Hammer,1954 Paintings,8713,,,210000,53,USD,1954,1983,2.1893172,459756.63,1915,39,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",11/9/2010,Bonhams New York,Bird study,"Modern, Contemporary and Latin American Art (Lot 80)",Premium,1954 Paintings,18575,8000,12000,11590,80,USD,1954,2010,1,11590,1915,39,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",10/5/1988,Sotheby's New York,Bird study,"Modern & Contemporary Paintings, Drawings & Sculpture (Lot 296)",Hammer,1954 Paintings,10505,,,4500,296,USD,1954,1988,1.843246,8294.6064,1915,39,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",2/26/2007,Sotheby's New York,Bird study,Contemporary Art (Lot 45),Hammer,1954 Paintings,17223,8000,12000,6000,45,USD,1954,2007,1.0516731,6310.0381,1915,39,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",5/5/1982,Christie's New York,"Je t'aime, No.III with loaf of bread",(Lot 39),Hammer,1955 Paintings,8160,,,200000,39,USD,1955,1982,2.2596476,451929.53,1915,40,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",11/10/2010,Sotheby's New York,Monument For Jackson Pollock,Contemporary Art Day Auction (Lot 250),Premium,1956 Paintings,18576,25000,35000,40000,250,USD,1956,2010,1,40000,1915,41,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",11/14/1991,Sotheby's New York,Monument for Jackson Pollock,Contemporary Art Part II (Lot 281),Hammer,1956 Paintings,11640,,,20000,281,USD,1956,1991,1.6009985,32019.971,1915,41,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",9/23/2005,Christie's New York,Red head,Post-War & Contemporary Art (Lot 156),Hammer,1956 Paintings,16702,20000,30000,40000,156,USD,1956,2005,1.1165181,44660.727,1915,41,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",11/17/1998,Sotheby's New York,"Jour la maison, Nuit la rue","Contemporary Art Part I, inc. Works From the Mildred & Herbert Lee (Lot 39)",Hammer,1957 Paintings,14200,400000,600000,400000,39,USD,1957,1998,1.3377669,535106.75,1915,42,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",2/19/1998,Christie's New York,Two figures no 12,19th and 20th Century Art from collection of Mr. William Rand (Lot 47),Hammer,1958 Paintings,13929,25000,35000,20000,47,USD,1958,1998,1.3377669,26755.338,1915,43,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",10/12/2011,Phillips de Pury & Company London,Frontier No. 12,Evening Sale Contemporary Art (Lot 28),,1958 Paintings,18912,236055,314740,,28,USD,1958,2011,.96940058,,1915,43,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",11/10/2010,Sotheby's New York,"Two Figures, No. 12",Contemporary Art Day Auction (Lot 122),Premium,1958 Paintings,18576,80000,120000,158500,122,USD,1958,2010,1,158500,1915,43,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",5/11/2005,Sotheby's New York,Untitled,Contemporary Art - Morning (Lot 133),Hammer,1958 Paintings,16567,20000,30000,50000,133,USD,1958,2005,1.1165181,55825.906,1915,43,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",5/16/2002,Sotheby's New York,Iberia 6,Contemporary Art - Morning (Lot 141),Hammer,1958 Paintings,15476,50000,70000,35000,141,USD,1958,2002,1.2120956,42423.348,1915,43,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",5/2/1995,Sotheby's New York,A View No.1,Contemporary Art - Part I (Lot 12),Hammer,1958 Paintings,12905,,,160000,12,USD,1958,1995,1.4308137,228930.19,1915,43,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",5/25/2005,Tajan Paris,Two figures no.6,New York-Paris 1945-2005 (Lot 8),Hammer,1958 Paintings,16581,50404,63005,63005,8,USD,1958,2005,1.1165181,70346.227,1915,43,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",5/16/2013,Christie's New York,Two Figures No.7,Post-War & Contemporary Morning Session (Lot 203),Premium,1958 Paintings,19494,150000,200000,147750,203,USD,1958,2013,.93603539,138299.23,1915,43,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",5/10/2006,Christie's New York,Handle with care,Post-War & Contemporary Art - Morning Sale (Lot 114),Hammer,1958 Paintings,16931,70000,90000,200000,114,USD,1958,2006,1.081627,216325.41,1915,43,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",5/3/1988,Sotheby's New York,Bull 2,"Contemporary Art, Part II (Lot 130)",Hammer,1958 Paintings,10350,,,50000,130,USD,1958,1988,1.843246,92162.297,1915,43,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",5/11/2005,Sotheby's New York,Figures VIII,Contemporary Art - Morning (Lot 134),Hammer,1958 Paintings,16567,30000,40000,60000,134,USD,1958,2005,1.1165181,66991.086,1915,43,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",11/8/1990,Christie's New York,Untitled,Contemporary Art Part II - Sale No. 7154 (Lot 315),Hammer,1958 Paintings,11269,,,15000,315,USD,1958,1990,1.6683704,25025.555,1915,43,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",6/22/2006,Sotheby's London,Drawing,Contemporary Art - Afternoon Sale (Lot 422),Hammer,1958 Paintings,16974,21955,27444,18296,422,USD,1958,2006,1.081627,19789.447,1915,43,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",5/4/1994,Christie's New York,Blackness of black,Contemporary Art - Part II (Lot 111),Hammer,1958 Paintings,12542,,,27000,111,USD,1958,1994,1.4713631,39726.805,1915,43,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",5/14/1999,Christie's New York,Frontier No.12,20th Century Art (Lot 701),Hammer,1958 Paintings,14378,20000,30000,22000,701,USD,1958,1999,1.3088596,28794.91,1915,43,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",5/16/2002,Sotheby's New York,Two figures 9,Contemporary Art - Morning (Lot 143),Hammer,1958 Paintings,15476,40000,60000,47500,143,USD,1958,2002,1.2120956,57574.543,1915,43,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",11/15/2012,Christie's New York,The Wedding,Post-War & Contemporary Morning Session (Lot 146),Premium,1958 Paintings,19312,800000,1200000,818500,146,USD,1958,2012,.94974607,777367.19,1915,43,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",11/13/1986,Christie's New York,Drawing,(Lot 118),Hammer,1958 Paintings,9813,,,7000,118,USD,1958,1986,1.989562,13926.935,1915,43,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",11/13/1991,Sotheby's New York,Two figures,Contemporary Art Part I (Lot 24),Hammer,1958 Paintings,11639,,,300000,24,USD,1958,1991,1.6009985,480299.56,1915,43,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",9/22/2010,Christie's New York,Untitled,First Open Post-War and Contemporary Art (Lot 139),Premium,1958 Paintings,18527,25000,35000,47500,139,USD,1958,2010,1,47500,1915,43,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",11/10/2011,Sotheby's New York,Untitled,Contemporary Art Day Auction (Lot 109),,1958 Paintings,18941,100000,150000,,109,USD,1958,2011,.96940058,,1915,43,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",11/13/2013,Christie's New York,Untitled,Post-War and Contemporary Morning Session (Lot 144),Premium,1958 Paintings,19675,180000,220000,365000,144,USD,1958,2013,.93603539,341652.91,1915,43,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",11/15/2001,Sotheby's New York,Frontier No.5,Contemporary Art - Morning (Lot 196),Hammer,1958 Paintings,15294,20000,30000,25000,196,USD,1958,2001,1.2312592,30781.48,1915,43,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",5/10/2000,Christie's New York,Elegy study,20th Century Art (Lot 697),Hammer,1959 Paintings,14740,20000,30000,60000,697,USD,1959,2000,1.266295,75977.695,1915,44,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",11/3/1987,Christie's New York,California,Contemporary Art (Lot 30),Hammer,1959 Paintings,10168,,,160000,30,USD,1959,1987,1.919507,307121.13,1915,44,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",3/17/1992,Francis Briest Paris,Sans titre,"Modern, Contemporary & Abstract Art (Lot 65)",Hammer,1959 Paintings,11764,,,12830,65,USD,1959,1992,1.5542125,19940.545,1915,44,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",5/6/1992,Sotheby's New York,Spanish elegy,Contemporary Art Part I (Lot 3),Hammer,1959 Paintings,11814,,,52500,3,USD,1959,1992,1.5542125,81596.156,1915,44,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",2/14/1991,Christie's New York,Untitled,Contemporary Art (Lot 12),Hammer,1959 Paintings,11367,,,15000,12,USD,1959,1991,1.6009985,24014.979,1915,44,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",11/19/1992,Christie's New York,Spanish elegy,Contemporary Art - Part II (Lot 313),Hammer,1959 Paintings,12011,,,60000,313,USD,1959,1992,1.5542125,93252.75,1915,44,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",11/11/1986,Sotheby's New York,The little Greek collage,(Lot 127),Hammer,1960 Paintings,9811,,,15000,127,USD,1960,1986,1.989562,29843.43,1915,45,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",11/14/2007,Christie's New York,The Figure 4 on an Elegy,Post-War and Contemporary Art - Morning Session (Lot 121),Premium,1960 Paintings,17484,400000,600000,385000,121,USD,1960,2007,1.0516731,404894.13,1915,45,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",11/15/2012,Christie's New York,Untitled (Elegy),Post-War & Contemporary Morning Session (Lot 102),Premium,1960 Paintings,19312,100000,150000,290500,102,USD,1960,2012,.94974607,275901.22,1915,45,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",11/20/1996,Christie's New York,Two Figures with Cerulean Blue Stripe,Contemporary Art from the Boris Leavitt Collection (Lot 5),Hammer,1960 Paintings,13473,250000,300000,140000,5,USD,1960,1996,1.3897769,194568.77,1915,45,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",5/15/2014,Sotheby's New York,Summertime In Italy No. 3,Contemporary Art Day Sale (Lot 110),Premium,1960 Paintings,19858,150000,200000,317000,110,USD,1960,2014,.91658682,290558.03,1915,45,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",5/10/1983,Christie's New York,Elegy to the Spanish Republic No.60,(Lot 11),Hammer,1960 Paintings,8530,,,36000,11,USD,1960,1983,2.1893172,78815.422,1915,45,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",5/14/2008,Christie's New York,"In Black, with Yellow Ochre",Post War And Contemporary Art Morning Session (Lot 219),Premium,1960 Paintings,17666,300000,400000,553000,219,USD,1960,2008,1.0127866,560071,1915,45,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",11/10/2004,Christie's New York,Elegy to the Spanish Republic No.71,Post-War & Contemporary Art - Evening Sale (Lot 24),Hammer,1961 Paintings,16385,600000,800000,2600000,24,USD,1961,2004,1.1543462,3001300.3,1915,46,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",11/14/2012,Sotheby's New York,"Sea, Sky, Sand",Contemporary Art Day Auction (Lot 133),Premium,1961 Paintings,19311,70000,90000,170500,133,USD,1961,2012,.94974607,161931.7,1915,46,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",5/13/1999,Christie's New York,Fusains superieurs,"Impressionist, 19th & 20th Century Works on Paper (Lot 391)",Hammer,1961 Paintings,14377,30000,40000,30000,391,USD,1961,1999,1.3088596,39265.789,1915,46,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",5/11/1983,Christie's New York,Beside the sea 10,(Lot 237),Hammer,1962 Paintings,8531,,,25000,237,USD,1962,1983,2.1893172,54732.93,1915,47,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",10/8/2005,Cornette de Saint Cyr Paris,"Beside the sea, no.7",Contemporary Art (Lot 65),Hammer,1962 Paintings,16717,78741,90855,87220,65,USD,1962,2005,1.1165181,97382.711,1915,47,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",5/14/2014,Christie's New York,Beside the Sea with Black Stripe,Post-War and Contemporary Morning Session (Lot 155),,1962 Paintings,19857,1000000,1500000,,155,USD,1962,2014,.91658682,,1915,47,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",11/20/1996,Christie's New York,Beside the Sea No.36,Contemporary Art from the Boris Leavitt Collection (Lot 1),Hammer,1962 Paintings,13473,25000,35000,65000,1,USD,1962,1996,1.3897769,90335.5,1915,47,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",5/10/2011,Sotheby's New York,Elegy With Sprung Rhythm,Contemporary Art Evening Sale (Lot 58),Premium,1962 Paintings,18757,800000,1200000,1426500,58,USD,1962,2011,.96940058,1382849.9,1915,47,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",5/14/1998,Sotheby's New York,Beside the sea with black stripe,"Contemporary Art, Part I (Lot 36)",Hammer,1962 Paintings,14013,120000,160000,140000,36,USD,1962,1998,1.3377669,187287.36,1915,47,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",11/11/1982,Christie's New York,Beside the sea,(Lot 108),Hammer,1962 Paintings,8350,,,25000,108,USD,1962,1982,2.2596476,56491.191,1915,47,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",5/8/1990,Christie's New York,"Beside the sea, No.33","Contemporary Drawings, Watercolours & Collages (Lot 110)",Hammer,1962 Paintings,11085,,,40000,110,USD,1962,1990,1.6683704,66734.813,1915,47,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",11/15/1995,Christie's New York,Beside the Sea No.21,Contemporary Art (Part II) (Lot 195),Hammer,1962 Paintings,13102,25000,35000,32000,,USD,1962,1995,1.4308137,45786.039,1915,47,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",11/15/2012,Christie's New York,"Beside the Sea, No. 3",Post-War & Contemporary Morning Session (Lot 183),Premium,1962 Paintings,19312,100000,150000,266500,183,USD,1962,2012,.94974607,253107.33,1915,47,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",11/10/2010,Sotheby's New York,"Beside The Sea, #20",Contemporary Art Day Auction (Lot 114),Premium,1962 Paintings,18576,60000,80000,212500,114,USD,1962,2010,1,212500,1915,47,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",11/20/1996,Christie's New York,Beside the Sea No.18,Contemporary Art from the Boris Leavitt Collection (Lot 2),Hammer,1962 Paintings,13473,25000,35000,65000,2,USD,1962,1996,1.3897769,90335.5,1915,47,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",6/22/1994,Galerie Kornfeld Bern,Beside the sea,19/20th Century Art - Part II (Lot 738),Hammer,1962 Paintings,12591,,,6375,738,USD,1962,1994,1.4713631,9379.9395,1915,47,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",11/2/1984,Christie's New York,"Beside the sea, No.19",(Lot 170),Hammer,1962 Paintings,9072,,,30000,170,USD,1962,1984,2.0987103,62961.309,1915,47,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",5/14/2003,Sotheby's New York,Beside the sea,Contemporary Art - Morning Sale (Lot 153),Hammer,1962 Paintings,15839,30000,40000,100000,153,USD,1962,2003,1.185087,118508.7,1915,47,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
"Robert Motherwell (b. 1915, d. 1991)",11/20/1996,Christie's New York,Beside the Sea No.1,Contemporary Art from the Boris Leavitt Collection (Lot 8),Hammer,1962 Paintings,13473,25000,35000,65000,8,USD,1962,1996,1.3897769,90335.5,1915,47,1,499.05225,499.05225,6.2127109,1943,,,,,,1965,,,,
